   0.52000000  0.00003879
   0.53000000  0.00005086
   0.54000000  0.00006668
   0.55000000  0.00008741
   0.56000000  0.00011458
   0.57000000  0.00015015
   0.58000000  0.00019671
   0.59000000  0.00025761
   0.60000000  0.00033722
   0.61000000  0.00044117
   0.62000000  0.00057670
   0.63000000  0.00075312
   0.64000000  0.00098223
   0.65000000  0.00127890
   0.66000000  0.00166163
   0.67000000  0.00215312
   0.68000000  0.00278063
   0.69000000  0.00357615
